model,lr,seed,fold,dir,kind,molecule,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,roc_auc,pr_auc,f1,accuracy,mcc
blosum,e3,s100,0,plots_HLA-DPB1~04:02_HLA-DPA1~03:01,plots,HLA-DPB1~04:02_HLA-DPA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold0.csv,,,250513/lomo/HLA-DPB1~04:02_HLA-DPA1~03:01/test.csv,0.8306037331378462,0.6117600945005334,0.5336481700118064,0.5952868852459017,0.3590978367286272
blosum,e3,s100,1,plots_HLA-DPB1~04:02_HLA-DPA1~03:01,plots,HLA-DPB1~04:02_HLA-DPA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold1.csv,,,250513/lomo/HLA-DPB1~04:02_HLA-DPA1~03:01/test.csv,0.8388008641419948,0.5963268201543067,0.5958132045088567,0.742827868852459,0.4379592032777577
blosum,e3,s100,2,plots_HLA-DPB1~04:02_HLA-DPA1~03:01,plots,HLA-DPB1~04:02_HLA-DPA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold2.csv,,,250513/lomo/HLA-DPB1~04:02_HLA-DPA1~03:01/test.csv,0.8024691358024691,0.5481105036120826,0.5452229299363057,0.6342213114754098,0.3688479918912927
blosum,e3,s100,3,plots_HLA-DPB1~04:02_HLA-DPA1~03:01,plots,HLA-DPB1~04:02_HLA-DPA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold3.csv,,,250513/lomo/HLA-DPB1~04:02_HLA-DPA1~03:01/test.csv,0.7900290453896692,0.5438704536854432,0.5551948051948052,0.7192622950819673,0.3772072811250206
blosum,e3,s100,4,plots_HLA-DPB1~04:02_HLA-DPA1~03:01,plots,HLA-DPB1~04:02_HLA-DPA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~04:02_HLA-DPA1~03:01/e3_s100/pred-blosum_fold4.csv,,,250513/lomo/HLA-DPB1~04:02_HLA-DPA1~03:01/test.csv,0.790556638509855,0.5476548022395528,0.530359355638166,0.6116803278688525,0.3444349093654022
blosum,e3,s100,0,plots_HLA-DPB1~05:01_HLA-DPA1~02:01,plots,HLA-DPB1~05:01_HLA-DPA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold0.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:01/test.csv,0.6798207744636315,0.319498615288981,0.40153452685422,0.5204918032786885,0.2053067635827122
blosum,e3,s100,1,plots_HLA-DPB1~05:01_HLA-DPA1~02:01,plots,HLA-DPB1~05:01_HLA-DPA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold1.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:01/test.csv,0.7328100470957614,0.4059159436847877,0.4405874499332443,0.5706967213114754,0.2784240754932401
blosum,e3,s100,2,plots_HLA-DPB1~05:01_HLA-DPA1~02:01,plots,HLA-DPB1~05:01_HLA-DPA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold2.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:01/test.csv,0.7492216117216117,0.3761152324591943,0.4418300653594771,0.5625,0.2839064170431061
blosum,e3,s100,3,plots_HLA-DPB1~05:01_HLA-DPA1~02:01,plots,HLA-DPB1~05:01_HLA-DPA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold3.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:01/test.csv,0.7479133961276819,0.3780955855915431,0.4650455927051671,0.639344262295082,0.3084765410746553
blosum,e3,s100,4,plots_HLA-DPB1~05:01_HLA-DPA1~02:01,plots,HLA-DPB1~05:01_HLA-DPA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:01/e3_s100/pred-blosum_fold4.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:01/test.csv,0.6953035060177917,0.3546686543768673,0.4085510688836104,0.4897540983606557,0.2285275440902982
blosum,e3,s100,0,plots_HLA-DPB1~05:01_HLA-DPA1~02:02,plots,HLA-DPB1~05:01_HLA-DPA1~02:02,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold0.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:02/test.csv,0.8070416224148695,0.8984493918395612,0.7479569892473118,0.7045626417948072,0.4348331674404641
blosum,e3,s100,1,plots_HLA-DPB1~05:01_HLA-DPA1~02:02,plots,HLA-DPB1~05:01_HLA-DPA1~02:02,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold1.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:02/test.csv,0.7692519795239927,0.8751054031754925,0.5160587915078934,0.5518023695487774,0.3316584425301708
blosum,e3,s100,2,plots_HLA-DPB1~05:01_HLA-DPA1~02:02,plots,HLA-DPB1~05:01_HLA-DPA1~02:02,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold2.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:02/test.csv,0.7450468704284342,0.8613163835608644,0.377517282837391,0.4779430299974792,0.2620004402820312
blosum,e3,s100,3,plots_HLA-DPB1~05:01_HLA-DPA1~02:02,plots,HLA-DPB1~05:01_HLA-DPA1~02:02,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold3.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:02/test.csv,0.7276999739672725,0.8510804089773568,0.7567670606176135,0.6783463574489539,0.2826766174177554
blosum,e3,s100,4,plots_HLA-DPB1~05:01_HLA-DPA1~02:02,plots,HLA-DPB1~05:01_HLA-DPA1~02:02,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DPB1~05:01_HLA-DPA1~02:02/e3_s100/pred-blosum_fold4.csv,,,250513/lomo/HLA-DPB1~05:01_HLA-DPA1~02:02/test.csv,0.7551449193561393,0.8618907776561999,0.7001748251748252,0.6541467103604739,0.3413259309719587
blosum,e3,s100,0,plots_HLA-DQB1~02:01_HLA-DQA1~05:01,plots,HLA-DQB1~02:01_HLA-DQA1~05:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold0.csv,,,250513/lomo/HLA-DQB1~02:01_HLA-DQA1~05:01/test.csv,0.7806709066582309,0.8356127885269922,0.7696078431372549,0.6907894736842105,0.3590616381214848
blosum,e3,s100,1,plots_HLA-DQB1~02:01_HLA-DQA1~05:01,plots,HLA-DQB1~02:01_HLA-DQA1~05:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold1.csv,,,250513/lomo/HLA-DQB1~02:01_HLA-DQA1~05:01/test.csv,0.813757734579154,0.8593480915646936,0.7735758736237435,0.7406798245614035,0.4702536056247079
blosum,e3,s100,2,plots_HLA-DQB1~02:01_HLA-DQA1~05:01,plots,HLA-DQB1~02:01_HLA-DQA1~05:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold2.csv,,,250513/lomo/HLA-DQB1~02:01_HLA-DQA1~05:01/test.csv,0.7734905338721332,0.8255426744005209,0.7648114901256733,0.7127192982456141,0.4030477999018697
blosum,e3,s100,3,plots_HLA-DQB1~02:01_HLA-DQA1~05:01,plots,HLA-DQB1~02:01_HLA-DQA1~05:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold3.csv,,,250513/lomo/HLA-DQB1~02:01_HLA-DQA1~05:01/test.csv,0.7747232660818317,0.8263631068003991,0.7716799329702555,0.7012061403508771,0.3789131036322365
blosum,e3,s100,4,plots_HLA-DQB1~02:01_HLA-DQA1~05:01,plots,HLA-DQB1~02:01_HLA-DQA1~05:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~02:01_HLA-DQA1~05:01/e3_s100/pred-blosum_fold4.csv,,,250513/lomo/HLA-DQB1~02:01_HLA-DQA1~05:01/test.csv,0.8048418127010191,0.853455935186531,0.7464646464646465,0.7247807017543859,0.452079660391654
blosum,e3,s100,0,plots_HLA-DQB1~03:01_HLA-DQA1~02:01,plots,HLA-DQB1~03:01_HLA-DQA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold0.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~02:01/test.csv,0.7528835333833459,0.7799519167553829,0.7135575942915392,0.6075418994413407,0.2633904163451339
blosum,e3,s100,1,plots_HLA-DQB1~03:01_HLA-DQA1~02:01,plots,HLA-DQB1~03:01_HLA-DQA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold1.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~02:01/test.csv,0.7529147911977995,0.7730248648130786,0.7214611872146118,0.659217877094972,0.3315427282030802
blosum,e3,s100,2,plots_HLA-DQB1~03:01_HLA-DQA1~02:01,plots,HLA-DQB1~03:01_HLA-DQA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold2.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~02:01/test.csv,0.7410055638909727,0.7800730436512022,0.6991236611489776,0.5684357541899442,0.1871757875974632
blosum,e3,s100,3,plots_HLA-DQB1~03:01_HLA-DQA1~02:01,plots,HLA-DQB1~03:01_HLA-DQA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold3.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~02:01/test.csv,0.7202738184546137,0.743575264187974,0.7026455026455026,0.6075418994413407,0.2398068606863387
blosum,e3,s100,4,plots_HLA-DQB1~03:01_HLA-DQA1~02:01,plots,HLA-DQB1~03:01_HLA-DQA1~02:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~02:01/e3_s100/pred-blosum_fold4.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~02:01/test.csv,0.6394958114528633,0.6379591760676443,0.687984496124031,0.5502793296089385,0.1259218859391732
blosum,e3,s100,0,plots_HLA-DQB1~03:01_HLA-DQA1~03:01,plots,HLA-DQB1~03:01_HLA-DQA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold0.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold0.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold0.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~03:01/test.csv,0.8354341736694678,0.8219214781744824,0.7088607594936709,0.6973684210526315,0.4236917195943457
blosum,e3,s100,1,plots_HLA-DQB1~03:01_HLA-DQA1~03:01,plots,HLA-DQB1~03:01_HLA-DQA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold1.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold1.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold1.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~03:01/test.csv,0.6428571428571428,0.6103246747734304,0.5,0.6052631578947368,0.1878902245440327
blosum,e3,s100,2,plots_HLA-DQB1~03:01_HLA-DQA1~03:01,plots,HLA-DQB1~03:01_HLA-DQA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold2.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold2.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold2.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~03:01/test.csv,0.6722689075630253,0.6096514276948699,0.6236559139784946,0.5394736842105263,0.1654438470087837
blosum,e3,s100,3,plots_HLA-DQB1~03:01_HLA-DQA1~03:01,plots,HLA-DQB1~03:01_HLA-DQA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold3.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold3.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold3.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~03:01/test.csv,0.7976190476190476,0.8000115224818808,0.6818181818181818,0.631578947368421,0.3408871622407156
blosum,e3,s100,4,plots_HLA-DQB1~03:01_HLA-DQA1~03:01,plots,HLA-DQB1~03:01_HLA-DQA1~03:01,260905/9_blosum_rerun/2_lomo,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold4.csv,/home/hwjang/project/260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold4.csv,260905/9_blosum_rerun/2_lomo/plots_HLA-DQB1~03:01_HLA-DQA1~03:01/e3_s100/pred-blosum_fold4.csv,,,250513/lomo/HLA-DQB1~03:01_HLA-DQA1~03:01/test.csv,0.7738095238095238,0.6910016070356683,0.7096774193548387,0.6447368421052632,0.4194586424162093
