model,lr,seed,fold,dir,kind,group,root,rel,path,src_path,file_path,val_auc,val_loss,test_path,serotype,roc_auc,pr_auc,f1,accuracy,mcc
esmc_small,e5,s100,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold0.csv,-0.58737,0.13262,dataset/ms_ql/test.csv,H2,0.9336775437147184,0.9569790125933232,0.9150943396226416,0.8886138613861386,0.7540563637494025
esmc_small,e5,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,-0.19828,0.13128,dataset/ms_ql/test.csv,DR,0.9811544483075492,0.954275311309602,0.8868282402528977,0.948048178783921,0.8544029177590714
esmc_small,e5,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,-0.19828,0.13128,dataset/ms_ql/test.csv,DP,0.9978929998137412,0.9994819302601562,0.988440247476392,0.9815344603381014,0.9427267765828128
esmc_small,e5,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,-0.19828,0.13128,dataset/ms_ql/test.csv,DQ,0.9895423252615828,0.9840313439554708,0.9344262295081968,0.9536929844871498,0.8986371906586281
esmc_small,e5,s100,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold1.csv,-0.19828,0.13128,dataset/ms_ql/test.csv,H2,0.922112074900179,0.9559926167823104,0.9017447199265382,0.8675742574257426,0.6992657391605699
esmc_small,e5,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,-0.19697,0.13634,dataset/ms_ql/test.csv,DR,0.980923358957461,0.9537047892153276,0.8915711124522229,0.9478546896918686,0.8572749274764072
esmc_small,e5,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,-0.19697,0.13634,dataset/ms_ql/test.csv,DP,0.9977445880745002,0.9994536289372556,0.9877750611246944,0.9804941482444732,0.9398056521202688
esmc_small,e5,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,-0.19697,0.13634,dataset/ms_ql/test.csv,DQ,0.9895376285604518,0.9832714146373086,0.9377289377289376,0.9567029404954852,0.9047718558766222
esmc_small,e5,s100,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold2.csv,-0.19697,0.13634,dataset/ms_ql/test.csv,H2,0.9397700674652348,0.9663553876281534,0.9089201877934272,0.879950495049505,0.7332680708810941
esmc_small,e5,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,-0.09797,0.13718,dataset/ms_ql/test.csv,DR,0.9818432516711696,0.9556520486286046,0.8896774866924121,0.948870507425144,0.8571510746920182
esmc_small,e5,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,-0.09797,0.13718,dataset/ms_ql/test.csv,DP,0.997058449560846,0.9992794553065574,0.9870278208370727,0.9793237971391416,0.9365046891620362
esmc_small,e5,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,-0.09797,0.13718,dataset/ms_ql/test.csv,DQ,0.9894143401557616,0.9848410443628054,0.9401881720430108,0.9587867561935632,0.9093623890250668
esmc_small,e5,s100,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s100/pred-esmc_small_fold3.csv,-0.09797,0.13718,dataset/ms_ql/test.csv,H2,0.932348891642572,0.964348416618544,0.8933333333333333,0.8613861386138614,0.6975409511637891
esmc_small,e5,s100,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,-0.18268,0.13984,dataset/ms_ql/test.csv,DR,0.9829963116799032,0.9588659377790588,0.9013856579346616,0.9528370338122188,0.8703933344850119
esmc_small,e5,s100,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,-0.18268,0.13984,dataset/ms_ql/test.csv,DP,0.9979383950950134,0.9994909783136472,0.9888385635716596,0.9820546163849154,0.9431885413864024
esmc_small,e5,s100,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,-0.18268,0.13984,dataset/ms_ql/test.csv,DQ,0.9908082036339316,0.9870721882052776,0.9474384564204924,0.9634174577448484,0.9195835966699074
esmc_small,e5,s100,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s100/pred-esmc_small_fold4.csv,-0.18268,0.13984,dataset/ms_ql/test.csv,H2,0.9357359217954014,0.9627457154817036,0.9059040590405903,0.8737623762376238,0.7143859433802127
esmc_small,e5,s128,0,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,-0.11445,0.12906,dataset/ms_ql/test.csv,DR,0.9841720811178238,0.9619502942379788,0.9064069707842132,0.9558361147390316,0.8776359624192264
esmc_small,e5,s128,0,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,-0.11445,0.12906,dataset/ms_ql/test.csv,DP,0.9972467283503844,0.999321211413504,0.9891233766233766,0.9825747724317296,0.9453376545885992
esmc_small,e5,s128,0,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,-0.11445,0.12906,dataset/ms_ql/test.csv,DQ,0.9927438315875696,0.9892336216785612,0.9522856189522856,0.966890483908312,0.9272364403686868
esmc_small,e5,s128,0,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold0.csv,-0.11445,0.12906,dataset/ms_ql/test.csv,H2,0.9069668181192344,0.9492978216743666,0.8768186226964112,0.8428217821782178,0.6656869811186276
esmc_small,e5,s128,1,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,-0.32787,0.13381,dataset/ms_ql/test.csv,DR,0.9810434551682412,0.9562847035365704,0.8972368829556039,0.9519663328979828,0.8662877420062994
esmc_small,e5,s128,1,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,-0.32787,0.13381,dataset/ms_ql/test.csv,DP,0.997174329787044,0.9993118133981266,0.9891825945506304,0.982704811443433,0.9461570148161872
esmc_small,e5,s128,1,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,-0.32787,0.13381,dataset/ms_ql/test.csv,DQ,0.992485043355248,0.9880040324454566,0.9381107491856676,0.9560083352627924,0.9040569065343432
esmc_small,e5,s128,1,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold1.csv,-0.32787,0.13381,dataset/ms_ql/test.csv,H2,0.8971637064573867,0.9498417242398076,0.8675623800383877,0.8292079207920792,0.6305192683115718
esmc_small,e5,s128,2,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,-0.24707,0.12638,dataset/ms_ql/test.csv,DR,0.9833590578198794,0.9596653663747192,0.9025672124519912,0.9533691288153632,0.8719189223857626
esmc_small,e5,s128,2,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,-0.24707,0.12638,dataset/ms_ql/test.csv,DP,0.9976613456734787,0.9994251279570606,0.9891808346213292,0.982704811443433,0.9461938670691032
esmc_small,e5,s128,2,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,-0.24707,0.12638,dataset/ms_ql/test.csv,DQ,0.9924974896132456,0.987241899234001,0.9495216100296932,0.9645751331326696,0.9222621238828718
esmc_small,e5,s128,2,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold2.csv,-0.24707,0.12638,dataset/ms_ql/test.csv,H2,0.9181261186837396,0.956932903658794,0.8939393939393939,0.8613861386138614,0.6951839125119512
esmc_small,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,-0.35513,0.12274,dataset/ms_ql/test.csv,DR,0.9839234739842582,0.9608639157850942,0.904890178201409,0.955594253373966,0.8763628474617365
esmc_small,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,-0.35513,0.12274,dataset/ms_ql/test.csv,DP,0.9974030071875508,0.9993372770697044,0.9895571925847972,0.9832249674902472,0.946991692716557
esmc_small,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,-0.35513,0.12274,dataset/ms_ql/test.csv,DQ,0.99398235167583,0.9907594146644136,0.9535036018336608,0.9671220189858764,0.9280816919374846
esmc_small,e5,s128,3,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold3.csv,-0.35513,0.12274,dataset/ms_ql/test.csv,H2,0.9260636100784798,0.9620731661177676,0.8948374760994264,0.8638613861386139,0.7046306154047056
esmc_small,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,-0.73164,0.13069,dataset/ms_ql/test.csv,DR,0.9804688229773616,0.9545720204323808,0.8956592622783778,0.9504667924345764,0.8632198039935333
esmc_small,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,-0.73164,0.13069,dataset/ms_ql/test.csv,DP,0.9972377981311176,0.9993112380751,0.9883363032561152,0.9812743823146944,0.9409004156473936
esmc_small,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,-0.73164,0.13069,dataset/ms_ql/test.csv,DQ,0.99268113062747,0.9880286867224912,0.9453355155482815,0.96133364204677,0.91543319293819
esmc_small,e5,s128,4,plots_ql,plots,ql,260829/ms,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,/home/hwjang/project/260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,260829/ms/plots_ql/e5_s128/pred-esmc_small_fold4.csv,-0.73164,0.13069,dataset/ms_ql/test.csv,H2,0.9117169213823488,0.9541670685317118,0.8846520495710201,0.8502475247524752,0.6734606837118324
esmc_small,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,-0.12903,0.14181,dataset/ms_ql/test.csv,DR,0.9792932851370196,0.950769671129184,0.881562368752625,0.9454360760412132,0.847178391933636
esmc_small,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,-0.12903,0.14181,dataset/ms_ql/test.csv,DP,0.9960696404013326,0.9990202343281124,0.9833005893909628,0.9734720416124838,0.9197648460064032
esmc_small,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,-0.12903,0.14181,dataset/ms_ql/test.csv,DQ,0.9883507721846332,0.9827501035369972,0.935266351989211,0.9555452651076638,0.9022142421807874
esmc_small,e5,s42,0,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold0.csv,-0.12903,0.14181,dataset/ms_ql/test.csv,H2,0.9172518243150212,0.952492603077094,0.8594217347956131,0.8254950495049505,0.6443547654601193
esmc_small,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,-0.29714,0.14277,dataset/ms_ql/test.csv,DR,0.9811351163430432,0.9544982877333394,0.892059553349876,0.9494993469743144,0.8594572809993616
esmc_small,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,-0.29714,0.14277,dataset/ms_ql/test.csv,DP,0.997351233178231,0.9993555056440864,0.9883381924198252,0.9812743823146944,0.9408771764574893
esmc_small,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,-0.29714,0.14277,dataset/ms_ql/test.csv,DQ,0.9921853938230866,0.9878236076476876,0.946949602122016,0.96295438758972,0.918601581041144
esmc_small,e5,s42,1,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold1.csv,-0.29714,0.14277,dataset/ms_ql/test.csv,H2,0.922180916976456,0.9567252628608136,0.888045540796964,0.8539603960396039,0.6795670381771203
esmc_small,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,-0.45837,0.14074,dataset/ms_ql/test.csv,DR,0.980449709743902,0.952747277334962,0.8905213753698602,0.948096551056934,0.8565571739052966
esmc_small,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,-0.45837,0.14074,dataset/ms_ql/test.csv,DP,0.9973625022644486,0.999368635666428,0.9844916714531878,0.9754226267880364,0.9267766267660644
esmc_small,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,-0.45837,0.14074,dataset/ms_ql/test.csv,DQ,0.989532227354151,0.9832271549434692,0.9441691443673604,0.9608705718916416,0.9140942385902496
esmc_small,e5,s42,2,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold2.csv,-0.45837,0.14074,dataset/ms_ql/test.csv,H2,0.9407476249483684,0.967558083353258,0.911439114391144,0.8811881188118812,0.7312015534671581
esmc_small,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,-0.07447,0.13825,dataset/ms_ql/test.csv,DR,0.979996061554519,0.9537270561062844,0.8936170212765957,0.950176558796498,0.8614128303809662
esmc_small,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,-0.07447,0.13825,dataset/ms_ql/test.csv,DP,0.9972821302910486,0.9993247629348314,0.9871805340083286,0.9795838751625487,0.9375737119865648
esmc_small,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,-0.07447,0.13825,dataset/ms_ql/test.csv,DQ,0.9922971753100056,0.9884479523341826,0.9462932454695222,0.9622597823570272,0.9172165948498686
esmc_small,e5,s42,3,plots_ql,plots,ql,250527/1_ms_re,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,/home/hwjang/project/250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,250527/1_ms_re/plots_ql/e5_s42/pred-esmc_small_fold3.csv,-0.07447,0.13825,dataset/ms_ql/test.csv,H2,0.9377461104226904,0.9640954195363316,0.909426987060998,0.8787128712871287,0.7260256871146289
